time_s,Vin_V,Vc_V
7.999999999999999e-05,0.486642812307843,0.08790390197138688
8.099999999999999e-05,0.5049357529586234,0.07075111532232582
8.2e-05,0.5176867873220186,0.09111229290819363
8.3e-05,0.5060002581958382,0.0769983556840018
8.4e-05,0.49154638668592593,0.07485153187867509
8.499999999999999e-05,0.5080836025128721,0.09274857346197946
8.599999999999999e-05,0.48379701093679917,0.08673040719967821
8.7e-05,0.5148985463111261,0.07303784625877445
8.8e-05,0.49127073702081364,0.07988988062766014
8.9e-05,0.46888430342483917,0.07769640370021721
8.999999999999999e-05,0.50820115005189,0.09642628749931513
9.099999999999999e-05,0.512098822290389,0.08920859848072722
9.2e-05,0.5079269538994448,0.08830672946548511
9.3e-05,0.5152709944046294,0.09461321552167509
9.4e-05,0.49350653753035384,0.0893066525633113
9.499999999999999e-05,0.5116513088230393,0.07858340497705653
9.6e-05,0.5083875698711903,0.09489364543322733
9.7e-05,0.5246535150566657,0.09934763657344298
9.8e-05,0.490321080294659,0.10744527366009032
9.9e-05,0.5096469686896354,0.09735745518205131
9.999999999999999e-05,0.5079407378765809,0.09631282085140108
0.000101,0.4939530136092927,0.09356140273717205
0.000102,0.5045200704756923,0.10727939115715743
0.000103,0.490545787832344,0.1175797543601736
0.000104,0.50457839513562,0.09823662592575973
0.00010499999999999999,0.48347001983510274,0.11954353822681432
0.000106,0.5204418818949296,0.11393762151763112
0.000107,0.4911593818069485,0.11744110595996399
0.000108,0.49399056060931734,0.10006960819805308
0.00010899999999999999,0.5164927132588032,0.10950428104817306
0.00010999999999999999,0.5041562312034574,0.08820629267000796
0.000111,0.4911373156074445,0.10396341898719418
0.000112,0.49621969432545315,0.12617209322092188
0.000113,0.5164293491848034,0.1115202891833576
0.00011399999999999999,0.46916014799031625,0.13328916067436777
0.00011499999999999999,0.5047963293245358,0.11454490665297135
0.000116,0.4927998535409545,0.10955189388126042
0.000117,0.5082631714743864,0.10715760714318764
0.000118,0.5148316260241182,0.11449608245117182
0.00011899999999999999,0.5049089289564151,0.12606369375823606
0.00011999999999999999,0.4849258268655887,0.12297250042471936
0.000121,0.5115391289931044,0.12737171811842393
0.000122,0.49485835202767786,0.1241347668780722
0.00012299999999999998,0.5117251756086277,0.12524438079992356
0.000124,0.4864053389700907,0.12444594485565065
0.000125,0.49777743149694414,0.1311922119496292
0.000126,0.5037113995998889,0.12174749921518269
0.000127,0.4866276146026136,0.12613008608962167
0.000128,0.5019249403281343,0.10528126991748754
0.000129,0.47833857570594945,0.126849149876747
0.00013,0.5256663092042257,0.13394507177495882
0.00013099999999999999,0.49293442022092804,0.14124146209475164
0.00013199999999999998,0.48003384773475577,0.12549771451109618
0.000133,0.4999441910745623,0.14061510336572516
0.000134,0.4989027360897802,0.14418905856620784
0.000135,0.5068304871471416,0.13859829855834604
0.000136,0.5127797657696436,0.12587906248977376
0.000137,0.5036629162346763,0.13996001215796144
0.000138,0.49774308711367643,0.1430280663795949
0.000139,0.5046110904600803,0.12836062170789714
0.00014,0.4862233224728293,0.11629147075257164
0.00014099999999999998,0.5165081327939542,0.13459089871086527
0.00014199999999999998,0.5044734352680497,0.12095111560133823
0.000143,0.5060461598730397,0.13820875894258508
0.000144,0.488749209619995,0.15173257092213113
0.000145,0.49383054195047266,0.13701072808410708
0.000146,0.4983880357967696,0.1378611138348919
0.000147,0.4973142453369352,0.130945942757927
0.000148,0.4975701761660559,0.13480934459267854
0.000149,0.5037979379113836,0.14736451935480074
0.00015,0.4967890068035897,0.14909784792245412
0.00015099999999999998,0.5007412219021993,0.14043539360805046
0.00015199999999999998,0.5028800971430922,0.13981271376426613
0.000153,0.5088369728673937,0.13093967074243718
0.000154,0.5210932427661151,0.1326120121926013
0.000155,0.511647259205139,0.1335772716547262
0.000156,0.5000372036763584,0.14805101064533013
0.000157,0.4755274606031259,0.13818585841265374
0.000158,0.5020695564929955,0.16238179325443353
0.000159,0.5024633959979364,0.1584786545191218
0.00015999999999999999,0.48389040051394266,0.14540343263087957
0.00016099999999999998,0.502222980874828,0.1493387359987963
0.00016199999999999998,0.502043615507026,0.14733485201720725
0.000163,0.5077599181272276,0.15868392993200992
0.000164,0.5033783786672601,0.13791183868270487
0.000165,0.5142560481042874,0.16832587512840297
0.000166,0.5043274366645657,0.15323910479745811
0.000167,0.49386425917465676,0.1565056870940607
0.000168,0.4868099226853731,0.1539383661528198
0.000169,0.4914932974564617,0.16934742800403677
0.00016999999999999999,0.5113759262897026,0.15679159101573148
0.00017099999999999998,0.49977430713444265,0.15976009218229428
0.00017199999999999998,0.5067008626423796,0.1702518717728261
0.000173,0.4941582291260512,0.15774576048293013
0.000174,0.5058270197326802,0.15807046821001366
0.000175,0.504237563143136,0.148068877876465
0.000176,0.5221281736259314,0.1411936071391604
0.000177,0.5135494970805722,0.16338377600828058
0.000178,0.4882554730743172,0.1708060387928494
0.000179,0.5093473191034177,0.1654901023630044
0.00017999999999999998,0.4848639791100265,0.17002496401353775
0.00018099999999999998,0.5102806400199312,0.16656966554316005
0.00018199999999999998,0.49136417024768847,0.1626083353240957
0.000183,0.5071630733339462,0.15266699060817257
0.000184,0.5002549343670893,0.17324633041870763
0.000185,0.49932069468139173,0.15693451215783097
0.000186,0.4859570113958344,0.17243469978555342
0.000187,0.5024277116094323,0.17524339358027188
0.000188,0.5024342485589381,0.1626715250659129
0.00018899999999999999,0.5105268911378666,0.17633172314857132
0.00018999999999999998,0.5145599086072877,0.16500565858470698
0.00019099999999999998,0.4880819297834368,0.18526208247975706
0.000192,0.5008930790459928,0.17541859993418588
0.000193,0.5032980146084973,0.1844549572335708
0.000194,0.5078611543354457,0.16854358097607425
0.000195,0.5040687118777046,0.17642717869147123
0.000196,0.4952987378094952,0.16278643064716608
0.000197,0.4925711244882144,0.17951233534304334
0.000198,0.48673675338000155,0.1812468058476992
0.00019899999999999999,0.5056325700178269,0.17366507218332386
0.00019999999999999998,0.503731396206206,0.18808693431603762
0.00020099999999999998,0.4952670198325419,0.18002543517154565
0.000202,0.5127605173729297,0.17861683586161592
0.000203,0.48622259346207813,0.1925752728695266
0.000204,0.4952004867848172,0.17189840083035485
0.000205,0.5138578628852253,0.17932233979870507
0.000206,0.5071921695156548,0.17741613456805777
0.000207,0.48607458244716695,0.1842582578914377
0.000208,0.5076595567900956,0.1794709710043473
0.00020899999999999998,0.49836102595459547,0.17103623342809043
0.00020999999999999998,0.49140777459724333,0.18416990444166823
0.00021099999999999998,0.49969671169695573,0.19601870955428963
0.000212,0.5030000356100358,0.18458266098220516
0.000213,0.49735786445639574,0.18752639026682288
0.000214,0.50055902731715,0.19136122317406273
0.000215,0.5146744680968262,0.18702485558062468
0.000216,0.49023628602561914,0.1687848742181495
0.000217,0.5058202540860125,0.19691167469179724
0.00021799999999999999,0.5031114967164501,0.19952644505754583
0.00021899999999999998,0.4951798117852169,0.18820793077290857
0.00021999999999999998,0.5168298410485678,0.19507464512597422
0.00022099999999999998,0.48122961584275514,0.20411273720485126
0.000222,0.508002297893857,0.19123898537802306
0.000223,0.5043791491421303,0.2066194234596323
0.000224,0.5111932674515743,0.19785876894833296
0.000225,0.5075340989331313,0.20588389019059325
0.000226,0.494141828691776,0.20975221415800732
0.000227,0.5076465914610896,0.20795326088328975
0.00022799999999999999,0.5029186421964041,0.1993514682643326
0.00022899999999999998,0.5114932550228654,0.19173982844276527
0.00022999999999999998,0.4917065134323962,0.1888967205715474
0.00023099999999999998,0.4928245000800661,0.20017701569958174
0.000232,0.518426423601805,0.197104922501273
0.000233,0.495212196581241,0.2104110893764353
0.000234,0.5146679595119644,0.19965076808983553
0.000235,0.5082930387396813,0.19539047214743943
0.000236,0.5092708411574915,0.2085897135381536
0.000237,0.5110431106970283,0.20703809211443028
0.00023799999999999998,0.5066233391716504,0.20897333907457116
0.00023899999999999998,0.5121587614635474,0.21810440558396463
0.00023999999999999998,0.4946337460744416,0.21396900218238238
0.00024099999999999998,0.4993075409595875,0.2111090392914218
0.000242,0.5107994346641045,0.21108931607475676
0.000243,0.5147671244329687,0.2103278181828145
0.000244,0.5187008424713143,0.19936673762668808
0.000245,0.49964996621117075,0.21654070180497442
0.00024599999999999996,0.49628935520871514,0.21215212079217616
0.000247,0.48544129676042685,0.20974810109774547
0.000248,0.5046728573105778,0.19572031144708377
0.000249,0.5046765146868416,0.21792019592540718
0.00025,0.49626827554279146,0.21096523377903184
0.000251,0.4848915411925804,0.22792271344644308
0.000252,0.4986099717989149,0.229577248468962
0.00025299999999999997,0.5042481238986961,0.20222423082496863
0.000254,0.5154793907736529,0.2183065914414124
0.00025499999999999996,0.5017176750198414,0.21688456699502331
0.000256,0.48819005930998605,0.22256604430115343
0.000257,0.5287346266038567,0.21791548167201338
0.000258,0.49325377203216925,0.21594701546027648
0.000259,0.5070826108934846,0.2171134876994328
0.00026,0.5112951848150898,0.23023223944088542
0.000261,0.4958217223692162,0.22142088261688492
0.00026199999999999997,0.5173231604405724,0.22374701601002053
0.000263,0.4950100855096531,0.22156776045519302
0.00026399999999999997,0.5049822388846471,0.23082725165347448
0.000265,0.5101299523879333,0.2197447334075735
0.000266,0.5168565851721588,0.2245622406617059
0.000267,0.4985267389370985,0.23290662147466418
0.000268,0.5036166515532563,0.2248136132515527
0.000269,0.5127131575016025,0.22792140071813272
0.00027,0.4970402749967021,0.22472199939671533
0.000271,0.5097460929167993,0.22519067768553094
0.000272,0.4987145949508893,0.21836632035859985
0.00027299999999999997,0.5000574030481678,0.22923591169661775
0.000274,0.4881797019932439,0.23738851378269624
0.00027499999999999996,0.5065379989479807,0.2375775919192164
0.000276,0.4936099189194118,0.22198187969035943
0.000277,0.5067027734081029,0.23038653023807742
0.000278,0.49230796421630474,0.2324246795512675
0.000279,0.49000377476814566,0.24214206797658577
0.00028,0.5002214332697461,0.24019455844825377
0.000281,0.5238442000240269,0.24401574942022566
0.00028199999999999997,0.4911526878623224,0.2349160336113774
0.000283,0.501107358823277,0.23727514483696074
0.00028399999999999996,0.5075310830897842,0.2408590544306495
0.000285,0.48963417764400086,0.2328989405329076
0.000286,0.4914298332763062,0.23000456144091722
0.000287,0.49421611052067,0.24219922445880177
0.000288,0.4990773668524422,0.2504460165869757
0.000289,0.5092022316508654,0.24507164085028912
0.00029,0.5183048703813272,0.22593728651030626
0.00029099999999999997,0.4833274538010632,0.24282122265371334
0.000292,0.5034056645633096,0.2528361202585905
0.00029299999999999997,0.5044988360515096,0.2468136366126941
0.000294,0.5139768212276685,0.24568240513271739
0.00029499999999999996,0.5005251010571543,0.2498151521344866
0.000296,0.4967924026062591,0.243127583408704
0.000297,0.4831385157029993,0.24474134989389748
0.000298,0.5178733157264115,0.2408513653478885
0.000299,0.5102191069204113,0.24395932972938955
0.0003,0.5097344012273137,0.24718677097429606
0.000301,0.4980782053585796,0.24343395965992617
0.00030199999999999997,0.48572667219754895,0.23826698107392644
0.000303,0.4894227919851453,0.24430895065155653
0.00030399999999999996,0.5127044775995712,0.2487074695902809
0.000305,0.49003447242579484,0.2592952135797942
0.000306,0.48378221302270896,0.22825660113942603
0.000307,0.5026625822297625,0.2502698957113503
0.000308,0.4952655087893259,0.2576360081846025
0.000309,0.49925102956134465,0.2556658600748215
0.00031,0.5023832671394047,0.2563296156531723
0.00031099999999999997,0.491014731913519,0.2466246302460331
0.000312,0.4970295575372879,0.25711868912375824
0.00031299999999999996,0.48459635212731006,0.254595652699319
0.000314,0.5062166848694354,0.2572219290453316
0.00031499999999999996,0.4885672820287036,0.2655449618426585
0.000316,0.49485110127500803,0.2511662997245781
0.000317,0.4969754446960367,0.24641678282638763
0.000318,0.497676285952605,0.25216507032530194
0.000319,0.47970272802773883,0.24763352660961543
0.00031999999999999997,0.5000285716246142,0.2535930716325043
0.000321,0.49729090806832477,0.2594596834189215
0.00032199999999999997,0.4852875458525811,0.25422821243855337
0.000323,0.49277243138881904,0.2645247829074114
0.00032399999999999996,0.5048882804555986,0.279400408412129
0.000325,0.48940528411038453,0.25851109524002314
0.000326,0.4976069613075199,0.2578256616244233
0.000327,0.5052179603900375,0.25647923551030655
0.000328,0.5165460518348308,0.2550706802896582
0.000329,0.48947829233251505,0.27153075780961466
0.00033,0.51308830132687,0.24639533826824195
0.00033099999999999997,0.511603078072911,0.2661676692602984
0.000332,0.5180057328849634,0.28564523541021
0.00033299999999999996,0.504860164528626,0.25985793512147765
0.000334,0.4964814611897846,0.2605618973927882
0.000335,0.4979126246295374,0.26616815971939284
0.000336,0.4993564095125344,0.2754856255904819
0.000337,0.507062247343468,0.2660197694797057
0.000338,0.5140360151065418,0.26066000601698197
0.000339,0.4975948555136111,0.2720029487014433
0.00033999999999999997,0.4970066987508944,0.28051758266235666
0.000341,0.4944787028219348,0.2673232240189416
0.00034199999999999996,0.5128083425524741,0.267483277443996
0.000343,0.4947271480392276,0.2644208881335345
0.00034399999999999996,0.5160474400253107,0.2656958770436944
0.000345,0.5109597679402824,0.26068816841657644
0.000346,0.5048819728837365,0.2653651975972706
0.000347,0.5054028109542189,0.2803568470576782
0.000348,0.502125765884521,0.27203225918071716
0.00034899999999999997,0.5011185002213073,0.28063925136449364
0.00035,0.4972739133108017,0.275384136456735
0.00035099999999999997,0.5139277439897182,0.2815519635544075
0.000352,0.5227077699271584,0.2764508369954405
0.00035299999999999996,0.5039145522052615,0.27346474450393066
0.000354,0.5040452672449217,0.2789197425059122
0.000355,0.5143976825008505,0.2741336858406284
0.000356,0.505044547713788,0.2772515901647738
0.000357,0.4953884725724528,0.2749357293361145
0.000358,0.5080942879746632,0.2776521729505585
0.000359,0.5150641249105328,0.2761919553422298
0.00035999999999999997,0.4831325544552332,0.28509420986073913
0.000361,0.5152562536250113,0.2610421471901278
0.00036199999999999996,0.5075479820367678,0.28267854499921147
0.000363,0.5046017326977809,0.2741499400066339
0.00036399999999999996,0.521249822322868,0.2671511036334019
0.000365,0.49742738211857274,0.2850540033942971
0.000366,0.48685620854506917,0.27332087476479133
0.000367,0.49933245888596306,0.28622713449356685
0.000368,0.498591392496457,0.2893111801342951
0.00036899999999999997,0.5033735997067026,0.2741576569815192
0.00037,0.5037624828210049,0.2930235267762754
0.00037099999999999996,0.4991067113519464,0.28141313312497707
0.000372,0.5225568969013784,0.2954740198691762
0.00037299999999999996,0.48695357247192994,0.28669794216629146
0.000374,0.4806320196037956,0.27624036484101167
0.000375,0.4904985885560584,0.2749288600152528
0.000376,0.4981278116497773,0.2952165794237772
0.000377,0.49938165883240687,0.28553150533080063
0.00037799999999999997,0.4773791772774141,0.28148111596272923
0.000379,0.48322681380065563,0.291130749755477
0.00037999999999999997,0.4892538602390243,0.29730761444519804
0.000381,0.4973256773027009,0.29061402145566917
0.00038199999999999996,0.5103440017701226,0.29356336289022306
0.000383,0.5201204851168324,0.28219941249555847
0.000384,0.48252575657885505,0.29996186102819133
0.000385,0.5113110980950527,0.29419226825446754
0.000386,0.4784189562192608,0.297087516295286
0.000387,0.4990945833839237,0.28727192709281907
0.000388,0.502031119339671,0.292495099959673
0.00038899999999999997,0.5081763449690356,0.2842682261544584
0.00039,0.49213679970263546,0.28752253729678373
0.00039099999999999996,0.48904693996186155,0.3063574962669187
0.000392,0.49801965508677987,0.29826490689021673
0.00039299999999999996,0.500866635004605,0.2865810845850108
0.000394,0.5183734131676003,0.29612490420824694
0.000395,0.49164957144373084,0.2940833436117702
0.000396,0.4983902333071153,0.3009179309626592
0.000397,0.4871277549060137,0.30077432212849997
0.00039799999999999997,0.5063088751529186,0.29939897748059674
0.000399,0.4991707259871424,0.2940631897960131
0.00039999999999999996,0.5106252805898949,0.28983398619130946
0.000401,0.5077632061763846,0.3083525328438901
0.00040199999999999996,0.5018198277754062,0.2929368923324134
0.000403,0.5074829701342504,0.28349538211450015
0.000404,0.49339160692619005,0.2912710525462948
0.000405,0.4868870646922214,0.2978071285355355
0.000406,0.5033884047959647,0.3009624656600733
0.00040699999999999997,0.4962195865816319,0.2898678712041664
0.000408,0.4987915307595645,0.3070825455887074
0.00040899999999999997,0.4980367823652022,0.2883000545154584
0.00041,0.5046299145875729,0.3000037591052757
0.00041099999999999996,0.5097213794511054,0.3015738622507751
0.000412,0.4996116201200736,0.29606413668245835
0.00041299999999999996,0.4999112687188024,0.2890109170609094
0.000414,0.5008977532560444,0.298355006850936
0.000415,0.48142353412109506,0.3023763411883468
0.000416,0.5096361350710223,0.29768226898032646
0.000417,0.5076998146406568,0.30484558206128143
0.00041799999999999997,0.4929368193452173,0.30018989450692757
0.000419,0.47604381991646777,0.3027581374377217
0.00041999999999999996,0.5112716248734993,0.3081265316896247
0.000421,0.5033228644102025,0.30201737552328756
0.00042199999999999996,0.5008607914134469,0.306304160206461
0.000423,0.501889694208405,0.3075104780869316
0.000424,0.5106194045369715,0.30425363405949796
0.000425,0.5051203015340128,0.3177857612963243
0.000426,0.4972614836521465,0.2976094678162197
0.00042699999999999997,0.50224954172064,0.30424517561961817
0.000428,0.502962857950752,0.29761094134971267
0.00042899999999999997,0.5078247169761115,0.30746095678298513
0.00043,0.49859288799701307,0.31683025592110203
0.00043099999999999996,0.492350403446293,0.3121819164590637
0.000432,0.49189854735729616,0.3144962826077823
0.00043299999999999995,0.5044897603583353,0.3211355730870019
0.000434,0.4937297210833591,0.31247485934098
0.000435,0.4847179041608262,0.31754414686360727
0.00043599999999999997,0.5026117852694089,0.30714131681055334
0.000437,0.5172919338512331,0.3074214529279545
0.00043799999999999997,0.5156641791731232,0.30651216966897166
0.000439,0.5010968765530105,0.31968023623556396
0.00043999999999999996,0.5074649460708177,0.30296436712878627
0.000441,0.50271271503971,0.3183052116087672
0.00044199999999999996,0.492265904095923,0.30056397062715007
0.000443,0.4957667577167168,0.3208327511317049
0.000444,0.49721555110540205,0.3174513459625835
0.000445,0.494512211643708,0.3141670117318675
0.000446,0.4995298233876644,0.3205608449744668
0.00044699999999999997,0.5099130659869521,0.31059995067557816
0.000448,0.49911430948788327,0.3355307926090982
0.00044899999999999996,0.4966593738047164,0.3227738687015315
0.00045,0.507198244518577,0.30734808885940373
0.00045099999999999996,0.5056619466294656,0.31992442329233023
0.000452,0.498215582559977,0.3218080237028204
0.000453,0.5122700627683772,0.3298138467591227
0.000454,0.5102271293979356,0.31518748264837965
0.000455,0.5100293504958798,0.3095597675147701
0.00045599999999999997,0.49478498747880256,0.3017707881397703
0.000457,0.4969049789408567,0.3159847715198344
0.00045799999999999997,0.5055007467404428,0.3177575620003024
0.000459,0.5166438019334484,0.3283562302976566
0.00045999999999999996,0.5186651995667151,0.33677612855840816
0.000461,0.49830384502664066,0.3235931696694764
0.00046199999999999995,0.5083444851109774,0.32549426347237337
0.000463,0.5079996502852349,0.3124396941178327
0.000464,0.5022653287446056,0.3253407343478188
0.00046499999999999997,0.5049489840245445,0.3361196113793036
0.000466,0.4935856169107992,0.3289401860748893
0.00046699999999999997,0.5015889568814127,0.3359496165159651
0.000468,0.5034195566163389,0.31887458496689236
0.00046899999999999996,0.5221231357446355,0.3365672565387702
0.00047,0.5060338546860457,0.3325780347334601
0.00047099999999999996,0.5170517364667279,0.3184935731871589
0.000472,0.500072831910505,0.3254151892670012
0.000473,0.48966503405922873,0.3178985177675768
0.000474,0.4936037011805459,0.3206583054095998
0.000475,0.49925457862681155,0.3271985847551999
0.00047599999999999997,0.4943762633211876,0.3421133952748662
0.000477,0.5149754170372969,0.33004485852221815
0.00047799999999999996,0.48931358930439567,0.33172708302928255
0.000479,0.5033646159000096,0.3272484436573129
0.00047999999999999996,0.5142362935857792,0.32547861224568475
0.000481,0.49640251855787176,0.3245276357487023
0.00048199999999999995,0.47597449466366976,0.3450583076543769
0.000483,0.5143921946504095,0.3301961258106926
0.000484,0.4934934150332689,0.32826231671919326
0.00048499999999999997,0.498984402592636,0.3303547798215839
0.000486,0.484511929744667,0.3375324294283999
0.00048699999999999997,0.49882525679818734,0.3259811369610143
0.000488,0.5106905898786535,0.3349065300815948
0.000489,0.5000435506997271,0.32829553970057174
0.00049,0.49505880119597406,0.3417682637999487
0.000491,0.4872110073060659,0.3613311308882778
0.0004919999999999999,0.5019534537622177,0.340983085282696
0.000493,0.4813250216161794,0.34179384483845865
0.000494,0.5046137040199583,0.33327408372121864
0.000495,0.5032096463214499,0.33327922973086166
0.000496,0.5081803155753011,0.33628904157795264
0.0004969999999999999,0.5044332741484654,0.3477075389811045
0.000498,0.49012194653098345,0.3427686276962544
0.000499,0.5090294270810856,0.3407450438314374
0.0005,-0.5038301909548021,0.34516095927600443
0.0005009999999999999,-0.5164573824771374,0.3490903750872089
0.000502,-0.48643636835013565,0.3413850020164533
0.000503,-0.49174667510109626,0.3446928743332114
0.000504,-0.49691318276263935,0.3380972705256394
0.000505,-0.5128735165828064,0.3279273305533127
0.0005059999999999999,-0.5031877852893767,0.3254919535697743
0.000507,-0.5006558086629177,0.3366566441355167
0.000508,-0.49126296655556256,0.33791915128921995
0.000509,-0.4941793483777074,0.3200352956152958
0.0005099999999999999,-0.49281729868932334,0.32493787396025386
0.000511,-0.4984870111036576,0.33983326650542384
0.000512,-0.47652498443278624,0.31321361779536355
0.000513,-0.48575798442402235,0.31485298634454006
0.000514,-0.5085218944959279,0.31456565822948984
0.0005149999999999999,-0.4831008142153335,0.3138435163004964
0.000516,-0.4848223767443945,0.305329156277152
0.000517,-0.49292418188470777,0.313961693784492
0.000518,-0.502705976564746,0.30785786301263907
0.0005189999999999999,-0.49384381322034443,0.31972950435222613
0.00052,-0.4944489565855063,0.30883602276378086
0.000521,-0.47863609403934093,0.3072362875845185
0.000522,-0.4853320970953087,0.3007758081400081
0.000523,-0.47865810697360117,0.3037329218115226
0.0005239999999999999,-0.5277028439887811,0.31256570178187987
0.000525,-0.5146808711936065,0.28439868575785004
0.000526,-0.504544239997025,0.2948253096439844
0.000527,-0.49805561089022204,0.2883539200348026
0.0005279999999999999,-0.4987971263327606,0.2888243239185301
0.000529,-0.48533845954310273,0.28917457150807596
0.00053,-0.5068333843586519,0.29135409107167903
0.000531,-0.4973480279383603,0.2857278751793925
0.000532,-0.4887633675255236,0.2938357706568408
0.0005329999999999999,-0.4911148000548414,0.2810591825370093
0.000534,-0.5029002419785777,0.27124286747365484
0.000535,-0.5031119168139765,0.2819370453452995
0.000536,-0.49865602825852595,0.28032807808366766
0.0005369999999999999,-0.4931959917033407,0.28281590535980566
0.000538,-0.5050640706889074,0.2759845692757481
0.000539,-0.4936323725681444,0.2745270937157034
0.00054,-0.49258551921089283,0.2709132248347577
0.0005409999999999999,-0.5010398480011278,0.27391904422665847
0.000542,-0.5073107177875886,0.2656872262804092
0.000543,-0.5054194680201697,0.25676340744185855
0.000544,-0.4817143319489604,0.26811853825677745
0.000545,-0.48031260325121894,0.2712255695796765
0.0005459999999999999,-0.4891172399270621,0.27553654539688316
0.000547,-0.5158797660422989,0.2576274362367213
0.000548,-0.4862279524571547,0.25683253363616776
0.000549,-0.5091335131917266,0.26598595895568783
0.0005499999999999999,-0.5135364969058176,0.25576010431747886
0.000551,-0.5054972285875606,0.24348313315552292
0.000552,-0.49855273731650623,0.2630135063869877
0.000553,-0.49659549971557826,0.23621032409275808
0.000554,-0.5049526084130173,0.24326368589165598
0.0005549999999999999,-0.5106241649648696,0.25554627639454514
0.000556,-0.49484211349838725,0.23232692850686315
0.000557,-0.5079453159171908,0.23075087611518091
0.000558,-0.5038611287874978,0.24148278366341638
0.0005589999999999999,-0.4778877795094379,0.2261806882886251
0.00056,-0.49866305473003586,0.223020800789949
0.000561,-0.5081666745746504,0.24012120223708702
0.000562,-0.4957084301019069,0.2474984735226179
0.000563,-0.5003950170471236,0.220317642848766
